time	V(n006)	V(n010)
2.900581304840450e-003	0.000000e+000	5.000000e+000
2.910438447697594e-003	0.000000e+000	5.000000e+000
2.920295590554739e-003	0.000000e+000	5.000000e+000
2.930152733411883e-003	0.000000e+000	5.000000e+000
2.940009876269027e-003	0.000000e+000	5.000000e+000
2.999009876269035e-003	0.000000e+000	5.000000e+000
3.000000000000000e-003	0.000000e+000	5.000000e+000
3.000099012373097e-003	4.950619e-002	5.000000e+000
3.000297037119290e-003	1.485186e-001	5.000000e+000
3.002485185596448e-003	1.242593e+000	5.000000e+000
3.003485185596448e-003	1.742593e+000	4.999951e+000
3.003765892601497e-003	1.882946e+000	4.999708e+000
3.003952515901914e-003	1.976258e+000	4.999037e+000
3.004078324441246e-003	2.039162e+000	4.997933e+000
3.004200000057495e-003	2.100000e+000	4.996006e+000
3.004329701484644e-003	2.164851e+000	4.992858e+000
3.004454161359717e-003	2.227081e+000	4.988564e+000
3.004582131655529e-003	2.291066e+000	4.982562e+000
3.004721490923234e-003	2.360745e+000	4.973353e+000
3.005000209458642e-003	2.500105e+000	4.943973e+000
3.005557646529460e-003	2.778823e+000	4.834261e+000
3.006557646529460e-003	3.278823e+000	4.475953e+000
3.007557646529460e-003	3.778823e+000	3.870628e+000
3.008557646529460e-003	4.278823e+000	2.996088e+000
3.009000000000000e-003	4.500000e+000	2.517445e+000
3.009115293058920e-003	4.557647e+000	2.380525e+000
3.009345879176761e-003	4.672940e+000	2.105654e+000
3.009538827764319e-003	4.769414e+000	1.881476e+000
3.009614102824883e-003	4.807051e+000	1.797457e+000
3.009764652946009e-003	4.882327e+000	1.638327e+000
3.010000000000000e-003	5.000000e+000	1.400466e+000
3.010023534705399e-003	5.000000e+000	1.378614e+000
3.010070604116197e-003	5.000000e+000	1.335788e+000
3.010164742937794e-003	5.000000e+000	1.254309e+000
3.010353020580987e-003	5.000000e+000	1.107288e+000
3.010729575867372e-003	5.000000e+000	8.637604e-001
3.011346888936138e-003	5.000000e+000	5.604762e-001
3.011914267988232e-003	5.000000e+000	3.641725e-001
3.012416111021774e-003	5.000000e+000	2.481275e-001
3.012923274288498e-003	5.000000e+000	1.690016e-001
3.013458803639779e-003	5.000000e+000	1.122271e-001
3.013975024570744e-003	5.000000e+000	7.529192e-002
3.014487734402118e-003	5.000000e+000	5.065065e-002
3.014989071233958e-003	5.000000e+000	3.436957e-002
3.015495014705336e-003	5.000000e+000	2.324677e-002
3.015995936135360e-003	5.000000e+000	1.577587e-002
3.016499989026338e-003	5.000000e+000	1.068046e-002
3.017000040740815e-003	5.000000e+000	7.250954e-003
3.017502390960147e-003	5.000000e+000	4.914587e-003
3.018002179036359e-003	5.000000e+000	3.337039e-003
3.018503773542042e-003	5.000000e+000	2.262931e-003
3.019003605372732e-003	5.000000e+000	1.536450e-003
3.019504745013539e-003	5.000000e+000	1.042220e-003
3.020004654248747e-003	5.000000e+000	7.075834e-004
3.020505517452331e-003	5.000000e+000	4.800656e-004
3.021005520325015e-003	5.000000e+000	3.259024e-004
3.021506212542425e-003	5.000000e+000	2.211370e-004
3.022006296491551e-003	5.000000e+000	1.501144e-004
3.022506877616403e-003	5.000000e+000	1.018661e-004
3.023007025033220e-003	5.000000e+000	6.914655e-005
3.023507533844933e-003	5.000000e+000	4.692451e-005
3.024007727207714e-003	5.000000e+000	3.185125e-005
3.024508190656133e-003	5.000000e+000	2.161570e-005
3.025008412614990e-003	5.000000e+000	1.467194e-005
3.025508853213046e-003	5.000000e+000	9.957200e-006
3.026009084085844e-003	5.000000e+000	6.758552e-006
3.026509527155391e-003	5.000000e+000	4.586717e-006
3.027009738362952e-003	5.000000e+000	3.113340e-006
3.027510223031124e-003	5.000000e+000	2.112811e-006
3.028010363279289e-003	5.000000e+000	1.434207e-006
3.028510963655046e-003	5.000000e+000	9.732125e-007
3.029010929643018e-003	5.000000e+000	6.607273e-007
3.029511799186459e-003	5.000000e+000	4.482596e-007
3.030011372935130e-003	5.000000e+000	3.044293e-007
3.030512840182042e-003	5.000000e+000	2.064417e-007
3.031011554721710e-003	5.000000e+000	1.403024e-007
3.031514332766577e-003	5.000000e+000	9.554856e-008
3.032098497722843e-003	5.000000e+000	6.149073e-008
3.032756624074288e-003	5.000000e+000	3.754712e-008
3.033576497265429e-003	5.000000e+000	2.045724e-008
3.034570228664154e-003	5.000000e+000	9.559773e-009
3.035570228664154e-003	5.000000e+000	4.290418e-009
3.036570228664154e-003	5.000000e+000	1.930632e-009
3.037570228664154e-003	5.000000e+000	8.766390e-010
3.038570228664154e-003	5.000000e+000	4.058436e-010
3.039570228664155e-003	5.000000e+000	1.955185e-010
3.040570228664155e-003	5.000000e+000	1.015261e-010
3.041570228664155e-003	5.000000e+000	5.949106e-011
3.042570228664155e-003	5.000000e+000	4.066189e-011
3.043570228664155e-003	5.000000e+000	3.219748e-011
3.044570228664155e-003	5.000000e+000	2.836269e-011
3.045570228664155e-003	5.000000e+000	2.659606e-011
3.046570228664156e-003	5.000000e+000	2.575358e-011
3.047570228664156e-003	5.000000e+000	2.532430e-011
3.048570228664156e-003	5.000000e+000	2.508003e-011
3.049570228664156e-003	5.000000e+000	2.491884e-011
3.050570228664156e-003	5.000000e+000	2.479519e-011
3.051570228664156e-003	5.000000e+000	2.468876e-011
3.052570228664156e-003	5.000000e+000	2.459045e-011
3.053570228664156e-003	5.000000e+000	2.449621e-011
3.054570228664157e-003	5.000000e+000	2.440421e-011
3.055570228664157e-003	5.000000e+000	2.431365e-011
3.056570228664157e-003	5.000000e+000	2.422414e-011
3.057570228664157e-003	5.000000e+000	2.413554e-011
3.058570228664157e-003	5.000000e+000	2.404774e-011
3.059570228664157e-003	5.000000e+000	2.396073e-011
3.060570228664157e-003	5.000000e+000	2.387447e-011
3.061570228664158e-003	5.000000e+000	2.378896e-011
3.062570228664158e-003	5.000000e+000	2.370418e-011
3.063570228664158e-003	5.000000e+000	2.362013e-011
3.064570228664158e-003	5.000000e+000	2.353680e-011
3.065570228664158e-003	5.000000e+000	2.345418e-011
3.066570228664158e-003	5.000000e+000	2.337227e-011
3.067570228664158e-003	5.000000e+000	2.329107e-011
3.068570228664158e-003	5.000000e+000	2.321055e-011
3.069570228664159e-003	5.000000e+000	2.313073e-011
3.070570228664159e-003	5.000000e+000	2.305159e-011
3.071570228664159e-003	5.000000e+000	2.297313e-011
3.072570228664159e-003	5.000000e+000	2.289535e-011
3.073570228664159e-003	5.000000e+000	2.281823e-011
3.074570228664159e-003	5.000000e+000	2.274177e-011
3.075570228664159e-003	5.000000e+000	2.266596e-011
3.076570228664160e-003	5.000000e+000	2.259080e-011
3.077570228664160e-003	5.000000e+000	2.251629e-011
3.078570228664160e-003	5.000000e+000	2.244241e-011
3.079570228664160e-003	5.000000e+000	2.236917e-011
3.080570228664160e-003	5.000000e+000	2.229656e-011
3.081570228664160e-003	5.000000e+000	2.222456e-011
3.082570228664160e-003	5.000000e+000	2.215319e-011
3.083570228664160e-003	5.000000e+000	2.208242e-011
3.084570228664161e-003	5.000000e+000	2.201227e-011
3.085570228664161e-003	5.000000e+000	2.194271e-011
3.086570228664161e-003	5.000000e+000	2.187375e-011
3.087570228664161e-003	5.000000e+000	2.180538e-011
3.088570228664161e-003	5.000000e+000	2.173759e-011
3.089570228664161e-003	5.000000e+000	2.167038e-011
3.090570228664161e-003	5.000000e+000	2.160375e-011
3.091570228664162e-003	5.000000e+000	2.153770e-011
3.092570228664162e-003	5.000000e+000	2.147220e-011
3.093570228664162e-003	5.000000e+000	2.140727e-011
3.095570228664162e-003	5.000000e+000	2.127907e-011
3.097570228664162e-003	5.000000e+000	2.115306e-011
3.100570228664163e-003	5.000000e+000	2.096806e-011
3.102570228664163e-003	5.000000e+000	2.084744e-011
3.104570228664163e-003	5.000000e+000	2.072879e-011
3.106570228664164e-003	5.000000e+000	2.061212e-011
3.108570228664164e-003	5.000000e+000	2.049742e-011
3.110570228664164e-003	5.000000e+000	2.038469e-011
3.112570228664164e-003	5.000000e+000	2.027393e-011
3.114570228664165e-003	5.000000e+000	2.016515e-011
3.133570228664167e-003	5.000000e+000	1.926170e-011
3.152570228664170e-003	5.000000e+000	1.845583e-011
3.171570228664172e-003	5.000000e+000	1.774752e-011
3.190570228664175e-003	5.000000e+000	1.713679e-011
3.209570228664177e-003	5.000000e+000	1.662363e-011
3.228570228664180e-003	5.000000e+000	1.620803e-011
3.247570228664182e-003	5.000000e+000	1.589001e-011
3.275998800092757e-003	5.000000e+000	1.549295e-011
3.304427371521333e-003	5.000000e+000	1.515031e-011
3.332855942949908e-003	5.000000e+000	1.486207e-011
3.361284514378483e-003	5.000000e+000	1.462825e-011
3.389713085807058e-003	5.000000e+000	1.444885e-011
3.418141657235634e-003	5.000000e+000	1.432385e-011
3.446570228664209e-003	5.000000e+000	1.425327e-011
3.509140457328434e-003	5.000000e+000	1.410709e-011
3.509438170686265e-003	5.000000e+000	1.412357e-011
3.509471768088191e-003	5.000000e+000	1.409567e-011
3.509799924826627e-003	5.000000e+000	1.409843e-011
3.510000000000000e-003	5.000000e+000	5.087417e-012
3.510020007517337e-003	4.989996e+000	9.111727e-012
3.510060022552012e-003	4.969989e+000	7.081284e-012
3.510865570263405e-003	4.567215e+000	-6.036630e-011
3.511671117974797e-003	4.164441e+000	-1.139962e-010
3.512476665686190e-003	3.761667e+000	-1.538083e-010
3.513282213397583e-003	3.358893e+000	-1.798027e-010
3.514087761108975e-003	2.956119e+000	-1.919795e-010
3.514893308820368e-003	2.553346e+000	-1.903384e-010
3.515698856531760e-003	2.150572e+000	-1.748797e-010
3.515716187973553e-003	2.141906e+000	-1.747068e-010
3.515750850857139e-003	2.124575e+000	-1.743503e-010
3.515751875459515e-003	2.124062e+000	-1.743390e-010
3.515753924664266e-003	2.123038e+000	-1.743127e-010
3.515757077206774e-003	2.121461e+000	-1.742578e-010
3.515760723977335e-003	2.119638e+000	-1.741727e-010
3.515761201892292e-003	2.119399e+000	-1.741591e-010
3.515762157722206e-003	2.118921e+000	-1.741290e-010
3.515764069382033e-003	2.117965e+000	-1.740690e-010
3.515766254838433e-003	2.116873e+000	-1.740004e-010
3.515769606403008e-003	2.115197e+000	-1.738952e-010
3.515774580928297e-003	2.112710e+000	-1.737391e-010
3.515780487694414e-003	2.109756e+000	-1.735538e-010
3.515788195907316e-003	2.105902e+000	-1.733120e-010
3.515797473414602e-003	2.101263e+000	-1.730210e-010
3.515809392155660e-003	2.095304e+000	-1.726472e-010
3.515823975245799e-003	2.088012e+000	-1.721900e-010
3.515842519124098e-003	2.078740e+000	-1.716087e-010
3.515865433257985e-003	2.067283e+000	-1.708903e-010
3.515894423256813e-003	2.052788e+000	-1.699813e-010
3.515930505347324e-003	2.034747e+000	-1.688491e-010
3.515976087521058e-003	2.011956e+000	-1.674166e-010
3.516033166696619e-003	1.983417e+000	-1.656179e-010
3.516105352163538e-003	1.947324e+000	-1.633315e-010
3.516196255856903e-003	1.901872e+000	-1.604285e-010
3.516293296235808e-003	1.853352e+000	-1.573049e-010
3.516415651106206e-003	1.792174e+000	-1.533850e-010
3.516543249539120e-003	1.728375e+000	-1.494093e-010
3.516676350644006e-003	1.661825e+000	-1.454578e-010
3.516846204130988e-003	1.576898e+000	-1.407661e-010
3.517185911104952e-003	1.407044e+000	-1.322330e-010
3.517558521353385e-003	1.220739e+000	-1.240456e-010
3.518127081924441e-003	9.364591e-001	-1.136260e-010
3.518798731606361e-003	6.006342e-001	-1.033061e-010
3.519006943995308e-003	4.965280e-001	-1.006376e-010
3.519423368773201e-003	2.883156e-001	-9.619223e-011
3.520000000000000e-003	0.000000e+000	-9.071024e-011
3.520057663122680e-003	0.000000e+000	-8.757650e-011
3.520172989368040e-003	0.000000e+000	-8.150532e-011
3.520403641858760e-003	0.000000e+000	-7.026774e-011
3.521787556803079e-003	0.000000e+000	-2.046911e-011
3.522787556803079e-003	0.000000e+000	3.785731e-012
3.524787556803079e-003	0.000000e+000	3.173049e-011
3.526787556803079e-003	0.000000e+000	4.461026e-011
3.528787556803080e-003	0.000000e+000	5.054656e-011
3.531787556803080e-003	0.000000e+000	5.403372e-011
3.533787556803080e-003	0.000000e+000	5.488984e-011
3.534787556803080e-003	0.000000e+000	5.512486e-011
3.535787556803081e-003	0.000000e+000	5.528442e-011
3.536787556803081e-003	0.000000e+000	5.539275e-011
3.537787556803081e-003	0.000000e+000	5.546747e-011
3.538549819200495e-003	0.000000e+000	5.550885e-011
3.538914008204101e-003	0.000000e+000	5.552434e-011
3.539141410648343e-003	0.000000e+000	5.553263e-011
3.539286465095528e-003	0.000000e+000	5.553748e-011
3.539412414386357e-003	0.000000e+000	5.554147e-011
3.539501804675230e-003	0.000000e+000	5.554418e-011
3.539577958232982e-003	0.000000e+000	5.554642e-011
3.539634668166223e-003	0.000000e+000	5.554804e-011
3.539680830877844e-003	0.000000e+000	5.554933e-011
3.539718346113485e-003	0.000000e+000	5.555037e-011
3.539750106565335e-003	0.000000e+000	5.555123e-011
3.539790707576632e-003	0.000000e+000	5.555231e-011
3.539829666290669e-003	0.000000e+000	5.555334e-011
3.540609562407677e-003	0.000000e+000	5.556881e-011
3.541389458524685e-003	0.000000e+000	5.558198e-011
3.542169354641693e-003	0.000000e+000	5.559283e-011
3.542949250758701e-003	0.000000e+000	5.560138e-011
3.543729146875709e-003	0.000000e+000	5.560761e-011
3.544509042992717e-003	0.000000e+000	5.561154e-011
3.545288939109726e-003	0.000000e+000	5.561316e-011
3.546288939109726e-003	0.000000e+000	5.561592e-011
3.547288939109726e-003	0.000000e+000	5.561780e-011
3.549288939109726e-003	0.000000e+000	5.561994e-011
3.551288939109726e-003	0.000000e+000	5.562093e-011
3.552288939109726e-003	0.000000e+000	5.562120e-011
3.553288939109727e-003	0.000000e+000	5.562138e-011
3.554288939109727e-003	0.000000e+000	5.562151e-011
3.555288939109727e-003	0.000000e+000	5.562159e-011
3.556288939109727e-003	0.000000e+000	5.562165e-011
3.557288939109727e-003	0.000000e+000	5.562169e-011
3.558288939109727e-003	0.000000e+000	5.562172e-011
3.559288939109727e-003	0.000000e+000	5.562173e-011
3.560288939109728e-003	0.000000e+000	5.562174e-011
3.561288939109728e-003	0.000000e+000	5.562175e-011
3.562288939109728e-003	0.000000e+000	5.562176e-011
3.563288939109728e-003	0.000000e+000	5.562176e-011
3.564288939109728e-003	0.000000e+000	5.562176e-011
3.565288939109728e-003	0.000000e+000	5.562177e-011
3.566288939109728e-003	0.000000e+000	5.562177e-011
3.567288939109728e-003	0.000000e+000	5.562177e-011
3.568288939109729e-003	0.000000e+000	5.562177e-011
3.569288939109729e-003	0.000000e+000	5.562177e-011
3.570288939109729e-003	0.000000e+000	5.562177e-011
3.571288939109729e-003	0.000000e+000	5.562177e-011
3.572288939109729e-003	0.000000e+000	5.562177e-011
3.573288939109729e-003	0.000000e+000	5.562177e-011
3.574288939109729e-003	0.000000e+000	5.562177e-011
3.575288939109730e-003	0.000000e+000	5.562177e-011
3.576288939109730e-003	0.000000e+000	5.562177e-011
3.577288939109730e-003	0.000000e+000	5.562177e-011
3.578288939109730e-003	0.000000e+000	5.562177e-011
3.579288939109730e-003	0.000000e+000	5.562177e-011
3.580288939109730e-003	0.000000e+000	5.562177e-011
3.581288939109730e-003	0.000000e+000	5.562177e-011
3.582288939109730e-003	0.000000e+000	5.562177e-011
3.583288939109731e-003	0.000000e+000	5.562177e-011
3.584288939109731e-003	0.000000e+000	5.562177e-011
3.585288939109731e-003	0.000000e+000	5.562177e-011
3.586288939109731e-003	0.000000e+000	5.562177e-011
3.587288939109731e-003	0.000000e+000	5.562177e-011
3.588288939109731e-003	0.000000e+000	5.562177e-011
3.589288939109731e-003	0.000000e+000	5.562177e-011
3.590288939109732e-003	0.000000e+000	5.562177e-011
3.591288939109732e-003	0.000000e+000	5.562177e-011
3.592288939109732e-003	0.000000e+000	5.562177e-011
3.593288939109732e-003	0.000000e+000	5.562177e-011
3.594288939109732e-003	0.000000e+000	5.562177e-011
3.595288939109732e-003	0.000000e+000	5.562177e-011
3.596288939109732e-003	0.000000e+000	5.562177e-011
3.597288939109732e-003	0.000000e+000	5.562177e-011
3.598288939109733e-003	0.000000e+000	5.562177e-011
3.599288939109733e-003	0.000000e+000	5.562177e-011
3.600288939109733e-003	0.000000e+000	5.562177e-011
3.601288939109733e-003	0.000000e+000	5.562177e-011
3.602288939109733e-003	0.000000e+000	5.562177e-011
3.603288939109733e-003	0.000000e+000	5.562177e-011
3.604288939109733e-003	0.000000e+000	5.562177e-011
3.605288939109733e-003	0.000000e+000	5.562177e-011
3.606288939109734e-003	0.000000e+000	5.562177e-011
3.607288939109734e-003	0.000000e+000	5.562177e-011
3.608288939109734e-003	0.000000e+000	5.562177e-011
3.609288939109734e-003	0.000000e+000	5.562177e-011
3.610288939109734e-003	0.000000e+000	5.562177e-011
3.611288939109734e-003	0.000000e+000	5.562177e-011
3.612288939109734e-003	0.000000e+000	5.562177e-011
3.613288939109735e-003	0.000000e+000	5.562177e-011
3.614288939109735e-003	0.000000e+000	5.562177e-011
3.615288939109735e-003	0.000000e+000	5.562177e-011
3.616288939109735e-003	0.000000e+000	5.562177e-011
3.617288939109735e-003	0.000000e+000	5.562177e-011
3.618288939109735e-003	0.000000e+000	5.562177e-011
3.619288939109735e-003	0.000000e+000	5.562177e-011
3.620288939109735e-003	0.000000e+000	5.562177e-011
3.621288939109736e-003	0.000000e+000	5.562177e-011
3.622288939109736e-003	0.000000e+000	5.562177e-011
3.623288939109736e-003	0.000000e+000	5.562177e-011
3.624288939109736e-003	0.000000e+000	5.562177e-011
3.625288939109736e-003	0.000000e+000	5.562177e-011
3.626288939109736e-003	0.000000e+000	5.562177e-011
3.627288939109736e-003	0.000000e+000	5.562177e-011
3.628288939109737e-003	0.000000e+000	5.562177e-011
3.629288939109737e-003	0.000000e+000	5.562177e-011
3.630288939109737e-003	0.000000e+000	5.562177e-011
3.631288939109737e-003	0.000000e+000	5.562177e-011
3.632288939109737e-003	0.000000e+000	5.562177e-011
3.633288939109737e-003	0.000000e+000	5.562177e-011
3.634288939109737e-003	0.000000e+000	5.562177e-011
3.635288939109737e-003	0.000000e+000	5.562177e-011
3.636288939109738e-003	0.000000e+000	5.562177e-011
3.637288939109738e-003	0.000000e+000	5.562177e-011
3.638288939109738e-003	0.000000e+000	5.562177e-011
3.639288939109738e-003	0.000000e+000	5.562177e-011
3.640288939109738e-003	0.000000e+000	5.562177e-011
3.641288939109738e-003	0.000000e+000	5.562177e-011
3.642288939109738e-003	0.000000e+000	5.562177e-011
3.643288939109739e-003	0.000000e+000	5.562177e-011
3.644288939109739e-003	0.000000e+000	5.562177e-011
3.645288939109739e-003	0.000000e+000	5.562177e-011
3.646288939109739e-003	0.000000e+000	5.562177e-011
3.647288939109739e-003	0.000000e+000	5.562177e-011
3.648288939109739e-003	0.000000e+000	5.562177e-011
3.649288939109739e-003	0.000000e+000	5.562177e-011
3.650288939109739e-003	0.000000e+000	5.562177e-011
3.651288939109740e-003	0.000000e+000	5.562177e-011
3.652288939109740e-003	0.000000e+000	5.562177e-011
3.653288939109740e-003	0.000000e+000	5.562177e-011
3.654288939109740e-003	0.000000e+000	5.562177e-011
3.655288939109740e-003	0.000000e+000	5.562177e-011
3.656288939109740e-003	0.000000e+000	5.562177e-011
3.657288939109740e-003	0.000000e+000	5.562177e-011
3.658288939109741e-003	0.000000e+000	5.562177e-011
3.659288939109741e-003	0.000000e+000	5.562177e-011
3.660288939109741e-003	0.000000e+000	5.562177e-011
3.661288939109741e-003	0.000000e+000	5.562177e-011
3.662288939109741e-003	0.000000e+000	5.562177e-011
3.663288939109741e-003	0.000000e+000	5.562177e-011
3.664288939109741e-003	0.000000e+000	5.562177e-011
3.665288939109741e-003	0.000000e+000	5.562177e-011
3.667288939109742e-003	0.000000e+000	5.562177e-011
3.669288939109742e-003	0.000000e+000	5.562177e-011
3.671288939109742e-003	0.000000e+000	5.562177e-011
3.673288939109743e-003	0.000000e+000	5.562177e-011
3.675288939109743e-003	0.000000e+000	5.562177e-011
3.678288939109743e-003	0.000000e+000	5.562177e-011
3.681288939109744e-003	0.000000e+000	5.562177e-011
3.684288939109744e-003	0.000000e+000	5.562177e-011
3.686003224824030e-003	0.000000e+000	5.562177e-011
3.687717510538316e-003	0.000000e+000	5.562177e-011
3.689431796252602e-003	0.000000e+000	5.562177e-011
3.691146081966888e-003	0.000000e+000	5.562177e-011
3.692860367681174e-003	0.000000e+000	5.562177e-011
3.694574653395460e-003	0.000000e+000	5.562177e-011
3.696288939109746e-003	0.000000e+000	5.562177e-011
3.697288939109746e-003	0.000000e+000	5.562177e-011
3.701431796252603e-003	0.000000e+000	5.562177e-011
3.705574653395461e-003	0.000000e+000	5.562177e-011
3.709717510538319e-003	0.000000e+000	5.562177e-011
3.713860367681177e-003	0.000000e+000	5.562177e-011
3.718003224824034e-003	0.000000e+000	5.562177e-011
3.722146081966892e-003	0.000000e+000	5.562177e-011
3.726288939109750e-003	0.000000e+000	5.562177e-011
3.999000000000000e-003	0.000000e+000	5.562177e-011
4.000000000000000e-003	0.000000e+000	5.562177e-011
4.000100000000000e-003	5.000000e-002	6.017397e-011
4.000300000000000e-003	1.500000e-001	6.879532e-011
4.002500000000000e-003	1.250000e+000	1.311785e-010
4.003500000000000e-003	1.750000e+000	1.480680e-010
4.003780675618727e-003	1.890338e+000	1.520380e-010
4.003938605252909e-003	1.969303e+000	1.543135e-010
4.004116263197053e-003	2.058132e+000	1.571568e-010
4.004233699515862e-003	2.116850e+000	1.591780e-010
4.004321615159100e-003	2.160808e+000	1.607729e-010
4.004420818268151e-003	2.210409e+000	1.626462e-010
4.004549332268111e-003	2.274666e+000	1.651609e-010
4.004693148164500e-003	2.346574e+000	1.680746e-010
4.004980779957277e-003	2.490390e+000	1.740165e-010
4.005545689966786e-003	2.772845e+000	1.852507e-010
4.006476707489166e-003	3.238354e+000	2.017573e-010
4.007270144528472e-003	3.635072e+000	2.132643e-010
4.008055834989733e-003	4.027917e+000	2.219465e-010
4.008856811818598e-003	4.428406e+000	2.287435e-010
4.009254979575207e-003	4.627490e+000	2.313381e-010
4.010000000000000e-003	5.000000e+000	2.353059e-010
4.010074502042479e-003	5.000000e+000	2.244082e-010
4.010223506127438e-003	5.000000e+000	2.042718e-010
4.010521514297355e-003	5.000000e+000	1.708982e-010
4.011117530637189e-003	5.000000e+000	1.232779e-010
4.012117530637190e-003	5.000000e+000	7.457295e-011
4.013117530637190e-003	5.000000e+000	4.925217e-011
4.014117530637190e-003	5.000000e+000	3.786631e-011
4.015117530637190e-003	5.000000e+000	3.270861e-011
4.016117530637190e-003	5.000000e+000	3.033465e-011
4.017117530637190e-003	5.000000e+000	2.920518e-011
4.018117530637190e-003	5.000000e+000	2.863236e-011
4.019117530637190e-003	5.000000e+000	2.830885e-011
4.020117530637191e-003	5.000000e+000	2.809731e-011
4.021117530637191e-003	5.000000e+000	2.793636e-011
4.022117530637191e-003	5.000000e+000	2.779859e-011
4.023117530637191e-003	5.000000e+000	2.767174e-011
4.024117530637191e-003	5.000000e+000	2.755033e-011
4.025117530637191e-003	5.000000e+000	2.743190e-011
4.026117530637191e-003	5.000000e+000	2.731535e-011
4.027117530637192e-003	5.000000e+000	2.720019e-011
4.028117530637192e-003	5.000000e+000	2.708619e-011
4.029117530637192e-003	5.000000e+000	2.697324e-011
4.030117530637192e-003	5.000000e+000	2.686129e-011
4.031117530637192e-003	5.000000e+000	2.675032e-011
4.032117530637192e-003	5.000000e+000	2.664031e-011
4.033117530637192e-003	5.000000e+000	2.653124e-011
4.034117530637192e-003	5.000000e+000	2.642311e-011
4.035117530637193e-003	5.000000e+000	2.631590e-011
4.036117530637193e-003	5.000000e+000	2.620961e-011
4.037117530637193e-003	5.000000e+000	2.610424e-011
4.038117530637193e-003	5.000000e+000	2.599976e-011
4.039117530637193e-003	5.000000e+000	2.589618e-011
4.040117530637193e-003	5.000000e+000	2.579349e-011
4.041117530637193e-003	5.000000e+000	2.569168e-011
4.042117530637194e-003	5.000000e+000	2.559074e-011
4.043117530637194e-003	5.000000e+000	2.549067e-011
4.044117530637194e-003	5.000000e+000	2.539145e-011
4.045117530637194e-003	5.000000e+000	2.529308e-011
4.046117530637194e-003	5.000000e+000	2.519555e-011
4.047117530637194e-003	5.000000e+000	2.509886e-011
4.048117530637194e-003	5.000000e+000	2.500300e-011
4.049117530637194e-003	5.000000e+000	2.490796e-011
4.050117530637195e-003	5.000000e+000	2.481373e-011
4.051117530637195e-003	5.000000e+000	2.472031e-011
4.052117530637195e-003	5.000000e+000	2.462769e-011
4.053117530637195e-003	5.000000e+000	2.453587e-011
4.054117530637195e-003	5.000000e+000	2.444483e-011
4.055117530637195e-003	5.000000e+000	2.435457e-011
4.056117530637195e-003	5.000000e+000	2.426508e-011
4.057117530637196e-003	5.000000e+000	2.417636e-011
4.058117530637196e-003	5.000000e+000	2.408840e-011
4.059117530637196e-003	5.000000e+000	2.400119e-011
4.060117530637196e-003	5.000000e+000	2.391473e-011
4.061117530637196e-003	5.000000e+000	2.382901e-011
4.062117530637196e-003	5.000000e+000	2.374402e-011
4.063117530637196e-003	5.000000e+000	2.365976e-011
4.064117530637196e-003	5.000000e+000	2.357623e-011
4.065117530637197e-003	5.000000e+000	2.349341e-011
4.066117530637197e-003	5.000000e+000	2.341129e-011
4.067117530637197e-003	5.000000e+000	2.332988e-011
4.068117530637197e-003	5.000000e+000	2.324917e-011
4.069117530637197e-003	5.000000e+000	2.316915e-011
4.070117530637197e-003	5.000000e+000	2.308982e-011
4.071117530637197e-003	5.000000e+000	2.301116e-011
4.072117530637198e-003	5.000000e+000	2.293318e-011
4.073117530637198e-003	5.000000e+000	2.285587e-011
4.074117530637198e-003	5.000000e+000	2.277922e-011
4.075117530637198e-003	5.000000e+000	2.270322e-011
4.076117530637198e-003	5.000000e+000	2.262788e-011
4.077117530637198e-003	5.000000e+000	2.255318e-011
4.078117530637198e-003	5.000000e+000	2.247912e-011
4.079117530637198e-003	5.000000e+000	2.240570e-011
4.080117530637199e-003	5.000000e+000	2.233290e-011
4.081117530637199e-003	5.000000e+000	2.226073e-011
4.082117530637199e-003	5.000000e+000	2.218918e-011
4.083117530637199e-003	5.000000e+000	2.211824e-011
4.084117530637199e-003	5.000000e+000	2.204791e-011
4.085117530637199e-003	5.000000e+000	2.197817e-011
4.086117530637199e-003	5.000000e+000	2.190904e-011
4.087117530637200e-003	5.000000e+000	2.184050e-011
4.088117530637200e-003	5.000000e+000	2.177255e-011
4.089117530637200e-003	5.000000e+000	2.170518e-011
4.090117530637200e-003	5.000000e+000	2.163838e-011
4.091117530637200e-003	5.000000e+000	2.157216e-011
4.092117530637200e-003	5.000000e+000	2.150650e-011
4.094117530637200e-003	5.000000e+000	2.137688e-011
4.096117530637201e-003	5.000000e+000	2.124946e-011
4.099117530637201e-003	5.000000e+000	2.106240e-011
4.101117530637201e-003	5.000000e+000	2.094043e-011
4.103117530637202e-003	5.000000e+000	2.082046e-011
4.105117530637202e-003	5.000000e+000	2.070249e-011
4.107117530637202e-003	5.000000e+000	2.058650e-011
4.109117530637202e-003	5.000000e+000	2.047252e-011
4.111117530637203e-003	5.000000e+000	2.036052e-011
4.113117530637203e-003	5.000000e+000	2.025053e-011
4.131974673494348e-003	5.000000e+000	1.934279e-011
4.150831816351494e-003	5.000000e+000	1.853260e-011
4.169688959208639e-003	5.000000e+000	1.781995e-011
4.188546102065784e-003	5.000000e+000	1.720486e-011
4.207403244922929e-003	5.000000e+000	1.668731e-011
4.226260387780075e-003	5.000000e+000	1.626731e-011
4.245117530637220e-003	5.000000e+000	1.594486e-011
4.273260387780082e-003	5.000000e+000	1.554286e-011
4.301403244922942e-003	5.000000e+000	1.519564e-011
